id_inventario,id_producto,id_sucursal,fecha,stock_actual,stock_minimo,entradas_dia,salidas_dia
6102,583,3,2025-12-16,94,11,0,51
6103,286,3,2025-12-16,50,6,39,31
6104,311,9,2025-12-16,74,30,0,58
6105,488,9,2025-12-16,146,7,19,1
6106,429,5,2025-12-16,188,14,3,41
6107,58,14,2025-12-16,68,20,24,51
6108,572,3,2025-12-16,118,17,16,41
6109,269,4,2025-12-16,135,30,6,17
6110,183,11,2025-12-16,2,14,21,10
6111,510,4,2025-12-16,148,30,11,41
6112,405,7,2025-12-16,12,7,14,21
6113,25,10,2025-12-16,102,28,29,7
6114,418,13,2025-12-16,74,28,19,55
6115,220,10,2025-12-16,56,24,42,1
6116,627,13,2025-12-16,71,11,28,21
6117,277,3,2025-12-16,89,5,32,45
6118,401,2,2025-12-16,143,26,18,58
6119,100,6,2025-12-16,51,28,49,8
6120,169,4,2025-12-16,110,12,24,40
6121,220,9,2025-12-16,61,6,23,38
6122,547,7,2025-12-16,52,29,34,6
6123,161,3,2025-12-16,111,27,34,38
6124,417,2,2025-12-16,81,15,1,20
6125,417,10,2025-12-16,29,12,39,31
6126,610,13,2025-12-16,162,17,16,13
6127,702,12,2025-12-16,97,15,0,26
6128,259,6,2025-12-16,202,28,11,1
6129,223,10,2025-12-16,95,7,47,11
6130,225,13,2025-12-16,139,24,40,54
6131,294,8,2025-12-16,178,20,23,39
6132,226,2,2025-12-16,68,22,31,54
6133,559,9,2025-12-16,55,16,43,11
6134,760,1,2025-12-16,118,8,27,1
6135,505,6,2025-12-16,198,18,13,17
6136,731,1,2025-12-16,30,11,0,5
6137,227,10,2025-12-16,11,22,34,53
6138,292,5,2025-12-16,7,5,20,49
6139,181,3,2025-12-16,182,12,12,10
6140,128,5,2025-12-16,126,6,10,1
6141,530,1,2025-12-16,160,25,19,48
6142,528,3,2025-12-16,0,7,32,24
6143,569,14,2025-12-16,1,10,11,26
6144,671,13,2025-12-16,121,26,24,5
6145,644,12,2025-12-16,115,22,36,55
6146,643,11,2025-12-16,9,22,40,0
6147,185,4,2025-12-16,135,27,23,35
6148,58,8,2025-12-16,136,16,23,20
6149,363,5,2025-12-16,204,30,44,9
6150,565,11,2025-12-16,114,21,10,50
6151,258,2,2025-12-16,148,28,11,7
6152,359,2,2025-12-16,85,12,27,44
6153,95,10,2025-12-16,147,12,5,8
6154,569,3,2025-12-16,73,22,40,1
6155,295,15,2025-12-16,136,13,43,7
6156,631,9,2025-12-16,27,7,45,47
6157,356,15,2025-12-16,203,8,37,45
6158,552,7,2025-12-16,122,28,5,33
6159,125,3,2025-12-16,42,29,46,0
6160,351,8,2025-12-16,175,20,25,54
6161,697,7,2025-12-16,127,15,35,20
6162,398,4,2025-12-16,140,13,47,7
6163,534,7,2025-12-16,77,5,29,45
6164,617,11,2025-12-16,115,12,25,55
6165,691,7,2025-12-16,110,28,11,28
6166,403,2,2025-12-16,198,16,44,14
6167,299,4,2025-12-16,65,22,35,9
6168,610,8,2025-12-16,27,22,34,60
6169,731,7,2025-12-16,16,20,36,29
6170,129,15,2025-12-16,170,24,18,38
6171,252,15,2025-12-16,202,12,45,28
6172,718,13,2025-12-16,208,24,46,19
6173,567,10,2025-12-16,161,9,17,52
6174,30,6,2025-12-16,182,22,7,8
6175,432,14,2025-12-16,180,29,14,42
6176,172,12,2025-12-16,219,24,39,48
6177,132,11,2025-12-16,195,30,2,29
6178,363,15,2025-12-16,81,16,24,12
6179,600,15,2025-12-16,158,8,17,47
6180,278,14,2025-12-16,71,5,22,45
6181,296,3,2025-12-16,180,6,7,53
6182,259,3,2025-12-16,160,13,46,33
6183,100,2,2025-12-16,175,20,23,9
6184,129,2,2025-12-16,128,26,28,48
6185,150,5,2025-12-16,179,12,8,8
6186,773,12,2025-12-16,167,21,35,47
6187,751,8,2025-12-16,68,10,43,22
6188,343,5,2025-12-16,10,10,22,49
6189,499,12,2025-12-16,178,9,33,58
6190,115,2,2025-12-16,151,5,48,6
6191,88,11,2025-12-16,102,18,6,17
6192,82,9,2025-12-16,59,29,11,20
6193,437,6,2025-12-16,191,13,22,47
6194,352,1,2025-12-16,174,19,41,22
6195,185,2,2025-12-16,125,18,46,40
6196,442,14,2025-12-16,120,12,35,0
6197,706,6,2025-12-16,166,20,37,59
6198,265,5,2025-12-16,64,27,38,26
6199,295,9,2025-12-16,116,22,4,36
6200,397,12,2025-12-16,129,24,37,13
6201,220,6,2025-12-16,15,17,47,22
6202,609,11,2025-12-16,89,21,30,59
6203,649,6,2025-12-16,129,8,39,25
6204,281,15,2025-12-16,213,16,49,40
6205,183,6,2025-12-16,172,28,20,10
6206,442,7,2025-12-16,162,18,33,36
6207,697,3,2025-12-16,109,21,43,25
6208,351,6,2025-12-16,80,10,38,34
6209,799,10,2025-12-16,118,15,30,35
6210,183,12,2025-12-16,72,7,49,50
6211,265,15,2025-12-16,181,7,2,11
6212,552,15,2025-12-16,38,16,6,3
6213,485,9,2025-12-16,139,25,35,41
6214,5,5,2025-12-16,13,15,10,20
6215,651,11,2025-12-16,52,26,48,51
6216,441,12,2025-12-16,211,29,17,10
6217,610,9,2025-12-16,106,17,8,31
6218,627,8,2025-12-16,116,21,42,33
6219,237,13,2025-12-16,158,21,13,12
6220,336,15,2025-12-16,101,28,25,56
6221,661,14,2025-12-16,180,9,30,15
6222,239,8,2025-12-16,89,17,12,42
6223,71,1,2025-12-16,157,11,34,7
6224,376,6,2025-12-16,131,26,14,21
6225,186,14,2025-12-16,141,14,0,41
6226,601,2,2025-12-16,142,24,31,18
6227,766,1,2025-12-16,113,5,23,34
6228,490,15,2025-12-16,2,9,33,13
6229,766,15,2025-12-16,96,7,3,41
6230,225,12,2025-12-16,103,12,11,11
6231,597,10,2025-12-16,178,5,45,50
6232,603,3,2025-12-16,132,7,2,5
6233,505,7,2025-12-16,17,26,7,52
6234,706,1,2025-12-16,106,22,20,22
6235,3,9,2025-12-16,206,24,13,57
6236,237,10,2025-12-16,210,13,7,52
6237,706,4,2025-12-16,218,20,33,44
6238,332,11,2025-12-16,69,18,44,35
6239,605,7,2025-12-16,208,27,37,46
6240,222,11,2025-12-16,127,13,0,41
6241,461,11,2025-12-16,87,7,15,15
6242,786,12,2025-12-16,18,27,25,28
6243,569,13,2025-12-16,221,24,23,38
6244,192,15,2025-12-16,91,13,15,26
6245,59,13,2025-12-16,63,26,7,24
6246,32,3,2025-12-16,181,27,30,14
6247,184,10,2025-12-16,162,16,4,54
6248,236,12,2025-12-16,121,15,31,18
6249,231,6,2025-12-16,225,27,22,48
6250,523,7,2025-12-16,62,19,1,8
6251,404,4,2025-12-16,114,6,0,38
6252,796,4,2025-12-16,66,28,41,14
6253,404,10,2025-12-16,110,16,41,15
6254,8,7,2025-12-16,117,18,46,44
6255,4,12,2025-12-16,211,23,3,27
6256,374,13,2025-12-16,195,6,13,59
6257,765,9,2025-12-16,72,29,46,44
6258,606,8,2025-12-16,54,14,1,0
6259,123,14,2025-12-16,202,12,44,55
6260,755,11,2025-12-16,49,25,11,57
6261,292,7,2025-12-16,225,26,48,13
6262,57,12,2025-12-16,180,10,16,60
6263,39,13,2025-12-16,41,23,13,47
6264,552,3,2025-12-16,41,14,43,28
6265,58,15,2025-12-16,161,15,32,12
6266,603,13,2025-12-16,76,7,44,37
6267,644,14,2025-12-16,8,25,43,18
6268,195,4,2025-12-16,80,25,9,42
6269,569,9,2025-12-16,177,7,13,35
6270,83,15,2025-12-16,43,18,44,0
6271,161,13,2025-12-16,19,13,34,5
6272,773,2,2025-12-16,226,29,17,6
6273,8,8,2025-12-16,24,18,7,7
6274,236,7,2025-12-16,52,13,12,32
6275,417,14,2025-12-16,38,16,39,42
6276,225,2,2025-12-16,204,5,36,54
6277,787,1,2025-12-16,22,23,41,25
6278,607,3,2025-12-16,112,9,35,48
6279,8,2,2025-12-16,93,24,37,10
6280,443,4,2025-12-16,131,27,44,30
6281,281,5,2025-12-16,34,16,27,34
6282,286,4,2025-12-16,209,21,5,34
6283,216,9,2025-12-16,131,28,43,26
6284,190,13,2025-12-16,138,28,36,12
6285,172,7,2025-12-16,190,21,37,44
6286,67,7,2025-12-16,2,6,11,11
6287,294,2,2025-12-16,57,8,38,49
6288,12,14,2025-12-16,134,26,5,16
6289,465,9,2025-12-16,179,29,21,59
6290,13,9,2025-12-16,177,23,40,46
6291,433,2,2025-12-16,156,10,37,29
6292,188,15,2025-12-16,194,23,45,31
6293,81,14,2025-12-16,51,15,6,43
6294,702,10,2025-12-16,66,5,3,53
6295,132,1,2025-12-16,75,8,22,46
6296,682,6,2025-12-16,82,12,37,30
6297,628,4,2025-12-16,127,23,39,34
6298,57,11,2025-12-16,48,9,46,36
6299,604,15,2025-12-16,174,19,33,33
6300,796,2,2025-12-16,17,22,49,5
6301,794,13,2025-12-16,175,14,1,8
6302,586,6,2025-12-16,9,7,47,24
6303,358,11,2025-12-16,72,10,17,42
6304,358,10,2025-12-16,199,30,0,18
6305,627,12,2025-12-16,204,20,22,11
6306,783,3,2025-12-16,161,12,48,48
6307,494,15,2025-12-16,183,11,35,23
6308,66,13,2025-12-16,38,15,32,59
6309,441,15,2025-12-16,195,8,40,15
6310,678,15,2025-12-16,161,12,21,52
6311,560,6,2025-12-16,55,22,6,27
6312,225,4,2025-12-16,149,27,45,45
6313,389,3,2025-12-16,67,8,21,52
6314,598,12,2025-12-16,148,20,4,1
6315,183,3,2025-12-16,197,17,28,45
6316,311,8,2025-12-16,218,23,0,36
6317,94,3,2025-12-16,29,11,13,57
6318,527,8,2025-12-16,169,28,16,31
6319,381,2,2025-12-16,163,16,33,17
6320,533,2,2025-12-16,9,5,15,12
6321,585,4,2025-12-16,48,25,41,50
6322,214,8,2025-12-16,117,22,7,12
6323,480,5,2025-12-16,91,22,37,14
6324,696,1,2025-12-16,81,19,31,54
6325,6,12,2025-12-16,57,15,26,38
6326,25,7,2025-12-16,80,12,1,2
6327,674,8,2025-12-16,185,26,41,37
6328,604,14,2025-12-16,173,10,20,40
6329,631,10,2025-12-16,12,14,12,4
6330,323,4,2025-12-16,60,30,20,35
6331,348,15,2025-12-16,202,15,30,28
6332,353,6,2025-12-16,75,13,20,29
6333,172,10,2025-12-16,176,10,19,15
6334,651,4,2025-12-16,167,11,5,17
6335,96,3,2025-12-16,46,30,5,29
6336,736,5,2025-12-16,88,28,39,52
6337,572,15,2025-12-16,209,25,50,9
6338,736,6,2025-12-16,148,19,3,24
6339,278,15,2025-12-16,190,9,14,53
6340,494,13,2025-12-16,74,18,39,40
6341,669,9,2025-12-16,38,14,35,0
6342,67,5,2025-12-16,201,24,33,35
6343,432,8,2025-12-16,73,7,6,1
6344,164,8,2025-12-16,111,15,47,14
6345,167,8,2025-12-16,122,17,36,31
6346,783,10,2025-12-16,189,12,25,29
6347,529,8,2025-12-16,1,5,30,40
6348,330,8,2025-12-16,88,13,38,59
6349,442,12,2025-12-16,182,18,39,19
6350,261,11,2025-12-16,200,7,12,40
6351,579,7,2025-12-16,16,16,18,3
6352,263,2,2025-12-16,38,16,22,37
6353,152,7,2025-12-16,193,14,18,46
6354,331,14,2025-12-16,18,10,17,25
6355,511,5,2025-12-16,99,28,37,45
6356,499,1,2025-12-16,12,8,46,59
6357,452,3,2025-12-16,182,23,8,7
6358,443,11,2025-12-16,194,21,38,42
6359,61,2,2025-12-16,198,29,48,22
6360,9,9,2025-12-16,37,17,15,54
6361,210,2,2025-12-16,51,25,20,48
6362,544,11,2025-12-16,189,6,15,45
6363,153,12,2025-12-16,124,15,33,9
6364,397,10,2025-12-16,58,15,2,20
6365,681,15,2025-12-16,45,17,14,6
6366,482,12,2025-12-16,43,27,3,7
6367,7,9,2025-12-16,98,7,41,55
6368,369,14,2025-12-16,178,24,19,50
6369,109,13,2025-12-16,72,11,5,52
6370,36,9,2025-12-16,53,11,50,54
6371,58,1,2025-12-16,130,8,9,20
6372,534,2,2025-12-16,215,20,50,58
6373,67,13,2025-12-16,172,18,30,0
6374,515,3,2025-12-16,88,18,7,45
6375,495,6,2025-12-16,33,22,22,25
6376,201,2,2025-12-16,19,8,3,60
6377,630,6,2025-12-16,70,11,3,14
6378,341,3,2025-12-16,198,22,0,12
6379,607,14,2025-12-16,124,26,47,5
6380,129,5,2025-12-16,209,23,22,5
6381,152,15,2025-12-16,115,10,33,43
6382,69,2,2025-12-16,180,17,34,32
6383,687,2,2025-12-16,102,26,12,23
6384,13,10,2025-12-16,84,24,41,38
6385,43,5,2025-12-16,61,7,44,42
6386,184,13,2025-12-16,46,18,33,19
6387,369,11,2025-12-16,114,25,1,41
6388,518,3,2025-12-16,43,24,10,39
6389,19,9,2025-12-16,25,6,36,59
6390,732,11,2025-12-16,98,23,21,44
6391,731,3,2025-12-16,166,14,6,42
6392,123,3,2025-12-16,206,8,42,57
6393,38,15,2025-12-16,1,12,24,28
6394,227,4,2025-12-16,41,30,35,29
6395,22,9,2025-12-16,100,5,0,52
6396,19,11,2025-12-16,176,11,3,12
6397,259,14,2025-12-16,72,5,37,28
6398,261,14,2025-12-16,57,26,40,39
6399,181,11,2025-12-16,180,24,12,50
6400,38,10,2025-12-16,96,16,3,34
6401,592,3,2025-12-15,55,23,38,14
6402,719,12,2025-12-15,164,16,4,12
6403,485,11,2025-12-15,127,7,38,48
6404,237,2,2025-12-15,171,26,3,11
6405,374,5,2025-12-15,40,5,28,3
6406,418,14,2025-12-15,28,17,43,14
6407,278,13,2025-12-15,135,14,4,23
6408,42,9,2025-12-15,201,21,9,32
6409,458,13,2025-12-15,84,19,32,12
6410,675,4,2025-12-15,21,15,31,51
6411,432,13,2025-12-15,175,27,49,19
6412,192,9,2025-12-15,181,30,44,26
6413,395,2,2025-12-15,187,8,15,43
6414,90,12,2025-12-15,30,12,32,21
6415,57,14,2025-12-15,71,28,35,25
6416,166,1,2025-12-15,111,16,0,34
6417,513,5,2025-12-15,118,29,44,38
6418,499,3,2025-12-15,91,5,13,39
6419,294,9,2025-12-15,46,9,29,50
6420,492,13,2025-12-15,152,30,47,13
6421,538,7,2025-12-15,99,22,37,8
6422,497,7,2025-12-15,165,19,32,16
6423,51,5,2025-12-15,208,10,42,28
6424,198,5,2025-12-15,83,25,34,9
6425,100,3,2025-12-15,68,10,38,15
6426,140,10,2025-12-15,223,24,19,20
6427,87,11,2025-12-15,93,24,43,13
6428,528,12,2025-12-15,16,16,17,54
6429,125,15,2025-12-15,22,21,42,11
6430,123,15,2025-12-15,63,28,12,6
6431,128,3,2025-12-15,203,30,9,50
6432,13,1,2025-12-15,148,22,29,33
6433,286,1,2025-12-15,21,9,20,42
6434,281,9,2025-12-15,141,15,49,54
6435,105,1,2025-12-15,17,5,11,38
6436,97,5,2025-12-15,215,25,6,37
6437,621,14,2025-12-15,176,24,15,50
6438,608,15,2025-12-15,59,22,9,18
6439,274,9,2025-12-15,168,5,28,10
6440,527,1,2025-12-15,145,13,44,6
6441,465,4,2025-12-15,190,20,14,50
6442,543,8,2025-12-15,194,27,11,42
6443,341,7,2025-12-15,4,16,1,8
6444,404,2,2025-12-15,170,9,11,54
6445,237,6,2025-12-15,39,27,16,34
6446,784,4,2025-12-15,3,30,14,5
6447,132,10,2025-12-15,126,25,18,42
6448,192,4,2025-12-15,228,29,43,0
6449,67,2,2025-12-15,44,11,23,47
6450,57,10,2025-12-15,156,23,41,29
6451,800,12,2025-12-15,192,6,36,59
6452,792,10,2025-12-15,32,27,1,6
6453,559,14,2025-12-15,115,18,39,33
6454,140,15,2025-12-15,82,12,14,3
6455,697,6,2025-12-15,35,20,1,4
6456,41,1,2025-12-15,180,29,24,20
6457,116,11,2025-12-15,109,5,13,52
6458,30,11,2025-12-15,111,8,21,22
6459,38,6,2025-12-15,80,13,32,34
6460,108,12,2025-12-15,66,21,46,57
6461,536,7,2025-12-15,99,8,19,44
6462,26,15,2025-12-15,90,6,10,19
6463,442,8,2025-12-15,23,14,33,51
6464,403,3,2025-12-15,155,7,8,51
6465,604,1,2025-12-15,189,9,25,33
6466,14,7,2025-12-15,121,29,27,14
6467,538,2,2025-12-15,97,22,48,42
6468,69,7,2025-12-15,31,23,40,44
6469,511,6,2025-12-15,184,5,40,29
6470,128,14,2025-12-15,150,29,34,25
6471,299,9,2025-12-15,204,12,22,47
6472,635,5,2025-12-15,93,27,30,45
6473,28,13,2025-12-15,82,18,28,4
6474,497,8,2025-12-15,46,25,32,12
6475,691,14,2025-12-15,23,19,26,1
6476,681,8,2025-12-15,4,29,6,32
6477,773,7,2025-12-15,68,23,26,2
6478,311,14,2025-12-15,97,26,13,40
6479,534,1,2025-12-15,51,30,44,15
6480,352,8,2025-12-15,25,17,42,37
6481,23,11,2025-12-15,38,10,26,51
6482,429,12,2025-12-15,145,15,8,58
6483,488,5,2025-12-15,202,15,0,42
6484,389,11,2025-12-15,213,19,3,59
6485,492,10,2025-12-15,26,20,31,12
6486,235,1,2025-12-15,25,16,16,9
6487,395,7,2025-12-15,107,7,10,57
6488,85,14,2025-12-15,82,24,3,51
6489,758,1,2025-12-15,172,28,10,6
6490,9,6,2025-12-15,29,11,43,35
6491,152,3,2025-12-15,207,22,45,30
6492,649,14,2025-12-15,64,5,27,13
6493,403,4,2025-12-15,148,28,50,33
6494,292,13,2025-12-15,114,7,14,11
6495,83,3,2025-12-15,145,24,32,60
6496,192,7,2025-12-15,139,18,12,42
6497,494,12,2025-12-15,67,5,18,55
6498,772,12,2025-12-15,184,11,39,57
6499,558,7,2025-12-15,122,26,39,35
6500,381,12,2025-12-15,158,17,34,57
6501,336,7,2025-12-15,207,22,16,13
6502,583,3,2025-12-15,157,14,43,42
6503,286,3,2025-12-15,131,28,30,33
6504,311,9,2025-12-15,138,7,40,3
6505,488,9,2025-12-15,196,26,32,10
6506,429,5,2025-12-15,198,30,46,6
6507,58,14,2025-12-15,73,26,18,4
6508,572,3,2025-12-15,94,19,35,36
6509,269,4,2025-12-15,74,8,13,51
6510,183,11,2025-12-15,80,29,47,2
6511,510,4,2025-12-15,73,25,17,48
6512,405,7,2025-12-15,209,12,29,39
6513,25,10,2025-12-15,97,18,38,5
6514,418,13,2025-12-15,186,13,3,45
6515,220,10,2025-12-15,197,15,33,42
6516,627,13,2025-12-15,158,22,10,5
6517,277,3,2025-12-15,15,13,6,56
6518,401,2,2025-12-15,76,10,20,6
6519,100,6,2025-12-15,66,27,26,8
6520,169,4,2025-12-15,7,12,18,1
6521,220,9,2025-12-15,25,20,4,10
6522,547,7,2025-12-15,87,22,24,28
6523,161,3,2025-12-15,49,5,14,40
6524,417,2,2025-12-15,109,17,17,7
6525,417,10,2025-12-15,183,24,7,29
6526,610,13,2025-12-15,170,5,33,26
6527,702,12,2025-12-15,168,7,28,17
6528,259,6,2025-12-15,183,26,5,23
6529,223,10,2025-12-15,63,19,50,28
6530,225,13,2025-12-15,201,30,19,26
6531,294,8,2025-12-15,69,17,37,15
6532,226,2,2025-12-15,165,17,39,9
6533,559,9,2025-12-15,4,28,41,59
6534,760,1,2025-12-15,69,22,13,50
6535,505,6,2025-12-15,99,7,37,46
6536,731,1,2025-12-15,66,8,31,24
6537,227,10,2025-12-15,209,11,46,26
6538,292,5,2025-12-15,175,11,3,0
6539,181,3,2025-12-15,134,29,6,41
6540,128,5,2025-12-15,131,19,41,28
6541,530,1,2025-12-15,192,12,40,36
6542,528,3,2025-12-15,47,26,4,15
6543,569,14,2025-12-15,218,22,2,10
6544,671,13,2025-12-15,66,11,48,42
6545,644,12,2025-12-15,69,29,33,43
6546,643,11,2025-12-15,89,5,15,25
6547,185,4,2025-12-15,218,18,28,43
6548,58,8,2025-12-15,196,26,38,46
6549,363,5,2025-12-15,159,17,0,32
6550,565,11,2025-12-15,116,19,32,12
6551,258,2,2025-12-15,24,12,6,45
6552,359,2,2025-12-15,110,7,39,50
6553,95,10,2025-12-15,203,17,13,43
6554,569,3,2025-12-15,99,18,0,44
6555,295,15,2025-12-15,128,27,14,57
6556,631,9,2025-12-15,195,29,25,30
6557,356,15,2025-12-15,33,17,8,22
6558,552,7,2025-12-15,153,26,42,37
6559,125,3,2025-12-15,87,25,19,43
6560,351,8,2025-12-15,107,5,18,29
6561,697,7,2025-12-15,160,26,8,0
6562,398,4,2025-12-15,174,26,20,39
6563,534,7,2025-12-15,164,29,26,3
6564,617,11,2025-12-15,118,20,19,52
6565,691,7,2025-12-15,45,29,25,40
6566,403,2,2025-12-15,209,20,14,49
6567,299,4,2025-12-15,63,26,21,24
6568,610,8,2025-12-15,151,9,44,54
6569,731,7,2025-12-15,189,10,3,31
6570,129,15,2025-12-15,221,25,11,35
6571,252,15,2025-12-15,14,5,41,4
6572,718,13,2025-12-15,30,27,34,26
6573,567,10,2025-12-15,211,26,8,35
6574,30,6,2025-12-15,17,16,25,13
6575,432,14,2025-12-15,139,29,44,17
6576,172,12,2025-12-15,89,20,50,18
6577,132,11,2025-12-15,98,13,0,21
6578,363,15,2025-12-15,185,29,26,20
6579,600,15,2025-12-15,77,14,17,0
6580,278,14,2025-12-15,33,7,50,13
6581,296,3,2025-12-15,36,12,19,0
6582,259,3,2025-12-15,151,26,40,28
6583,100,2,2025-12-15,180,7,18,20
6584,129,2,2025-12-15,163,13,21,28
6585,150,5,2025-12-15,124,18,0,45
6586,773,12,2025-12-15,49,14,41,21
6587,751,8,2025-12-15,200,12,33,1
6588,343,5,2025-12-15,70,9,46,35
6589,499,12,2025-12-15,185,16,5,3
6590,115,2,2025-12-15,188,18,42,31
6591,88,11,2025-12-15,30,17,32,14
6592,82,9,2025-12-15,184,22,11,60
6593,437,6,2025-12-15,170,30,4,36
6594,352,1,2025-12-15,185,25,29,14
6595,185,2,2025-12-15,192,5,34,58
6596,442,14,2025-12-15,14,14,29,9
6597,706,6,2025-12-15,157,13,0,50
6598,265,5,2025-12-15,163,10,48,23
6599,295,9,2025-12-15,190,28,22,60
6600,397,12,2025-12-15,176,26,16,8
6601,220,6,2025-12-15,57,23,14,39
6602,609,11,2025-12-15,60,26,23,60
6603,649,6,2025-12-15,148,15,38,10
6604,281,15,2025-12-15,136,16,42,1
6605,183,6,2025-12-15,55,8,28,57
6606,442,7,2025-12-15,162,23,21,35
6607,697,3,2025-12-15,125,9,26,13
6608,351,6,2025-12-15,160,30,40,2
6609,799,10,2025-12-15,112,20,39,40
6610,183,12,2025-12-15,125,17,42,11
6611,265,15,2025-12-15,118,22,9,20
6612,552,15,2025-12-15,138,13,42,53
6613,485,9,2025-12-15,64,6,46,13
6614,5,5,2025-12-15,163,28,30,45
6615,651,11,2025-12-15,162,23,37,12
6616,441,12,2025-12-15,109,10,16,38
6617,610,9,2025-12-15,210,12,4,2
6618,627,8,2025-12-15,32,17,3,29
6619,237,13,2025-12-15,21,28,46,28
6620,336,15,2025-12-15,125,10,26,45
6621,661,14,2025-12-15,3,17,20,13
6622,239,8,2025-12-15,11,10,38,50
6623,71,1,2025-12-15,179,11,38,37
6624,376,6,2025-12-15,77,30,37,31
6625,186,14,2025-12-15,168,22,25,37
6626,601,2,2025-12-15,131,5,16,18
6627,766,1,2025-12-15,100,11,50,26
6628,490,15,2025-12-15,94,20,12,52
6629,766,15,2025-12-15,58,11,26,56
6630,225,12,2025-12-15,50,19,33,38
6631,597,10,2025-12-15,80,24,36,16
6632,603,3,2025-12-15,200,18,44,3
6633,505,7,2025-12-15,39,11,16,53
6634,706,1,2025-12-15,142,19,16,49
6635,3,9,2025-12-15,11,8,2,57
6636,237,10,2025-12-15,71,7,20,23
6637,706,4,2025-12-15,205,26,34,15
6638,332,11,2025-12-15,195,17,46,39
6639,605,7,2025-12-15,180,18,29,10
6640,222,11,2025-12-15,22,22,9,46
6641,461,11,2025-12-15,207,24,16,36
6642,786,12,2025-12-15,184,24,4,59
6643,569,13,2025-12-15,16,6,17,50
6644,192,15,2025-12-15,34,30,48,53
6645,59,13,2025-12-15,109,11,11,50
6646,32,3,2025-12-15,84,20,19,32
6647,184,10,2025-12-15,222,28,46,31
6648,236,12,2025-12-15,76,11,2,24
6649,231,6,2025-12-15,93,25,13,56
6650,523,7,2025-12-15,190,19,16,51
6651,404,4,2025-12-15,205,15,22,21
6652,796,4,2025-12-15,156,21,18,52
6653,404,10,2025-12-15,179,27,2,5
6654,8,7,2025-12-15,204,11,46,55
6655,4,12,2025-12-15,103,29,23,14
6656,374,13,2025-12-15,23,15,31,51
6657,765,9,2025-12-15,136,12,50,4
6658,606,8,2025-12-15,158,10,34,60
6659,123,14,2025-12-15,152,9,17,53
6660,755,11,2025-12-15,202,7,22,36
6661,292,7,2025-12-15,56,13,19,36
6662,57,12,2025-12-15,49,6,49,2
6663,39,13,2025-12-15,137,30,36,19
6664,552,3,2025-12-15,156,15,21,3
6665,58,15,2025-12-15,165,20,1,15
6666,603,13,2025-12-15,52,28,34,35
6667,644,14,2025-12-15,193,15,37,42
6668,195,4,2025-12-15,70,26,18,20
6669,569,9,2025-12-15,54,14,2,34
6670,83,15,2025-12-15,151,23,9,56
6671,161,13,2025-12-15,115,26,7,55
6672,773,2,2025-12-15,174,27,44,15
6673,8,8,2025-12-15,35,21,37,27
6674,236,7,2025-12-15,3,17,30,23
6675,417,14,2025-12-15,34,24,23,58
6676,225,2,2025-12-15,148,28,5,23
6677,787,1,2025-12-15,133,14,44,23
6678,607,3,2025-12-15,115,11,0,23
6679,8,2,2025-12-15,144,29,43,25
6680,443,4,2025-12-15,54,24,37,0
6681,281,5,2025-12-15,63,11,42,45
6682,286,4,2025-12-15,126,17,35,45
6683,216,9,2025-12-15,178,29,45,57
6684,190,13,2025-12-15,207,8,33,28
6685,172,7,2025-12-15,31,29,41,6
6686,67,7,2025-12-15,199,12,40,52
6687,294,2,2025-12-15,206,29,38,43
6688,12,14,2025-12-15,191,10,46,3
6689,465,9,2025-12-15,4,13,12,1
6690,13,9,2025-12-15,132,19,15,12
6691,433,2,2025-12-15,206,11,35,57
6692,188,15,2025-12-15,125,30,22,6
6693,81,14,2025-12-15,6,6,14,36
6694,702,10,2025-12-15,25,5,11,44
6695,132,1,2025-12-15,70,14,27,18
6696,682,6,2025-12-15,161,13,30,3
6697,628,4,2025-12-15,111,29,49,5
6698,57,11,2025-12-15,75,28,21,56
6699,604,15,2025-12-15,140,20,31,51
6700,796,2,2025-12-15,99,5,46,31
6701,794,13,2025-12-15,199,26,14,18
6702,586,6,2025-12-15,66,6,46,58
6703,358,11,2025-12-15,119,19,50,39
6704,358,10,2025-12-15,9,16,28,54
6705,627,12,2025-12-15,167,7,10,46
6706,783,3,2025-12-15,141,19,23,58
6707,494,15,2025-12-15,150,20,32,13
6708,66,13,2025-12-15,88,28,13,24
6709,441,15,2025-12-15,33,30,2,12
6710,678,15,2025-12-15,27,14,36,44
6711,560,6,2025-12-15,95,29,0,12
6712,225,4,2025-12-15,177,19,23,27
6713,389,3,2025-12-15,41,17,21,21
6714,598,12,2025-12-15,141,6,4,49
6715,183,3,2025-12-15,100,18,17,4
6716,311,8,2025-12-15,32,25,48,27
6717,94,3,2025-12-15,154,23,44,2
6718,527,8,2025-12-15,22,26,15,3
6719,381,2,2025-12-15,56,10,24,37
6720,533,2,2025-12-15,5,23,35,27
6721,585,4,2025-12-15,20,29,50,54
6722,214,8,2025-12-15,150,14,14,11
6723,480,5,2025-12-15,89,12,1,5
6724,696,1,2025-12-15,98,29,31,10
6725,6,12,2025-12-15,144,25,9,21
6726,25,7,2025-12-15,181,25,3,58
6727,674,8,2025-12-15,191,17,17,47
6728,604,14,2025-12-15,27,24,9,22
6729,631,10,2025-12-15,93,23,30,57
6730,323,4,2025-12-15,100,11,18,4
6731,348,15,2025-12-15,220,22,2,19
6732,353,6,2025-12-15,208,8,20,12
6733,172,10,2025-12-15,87,9,22,21
6734,651,4,2025-12-15,125,29,34,4
6735,96,3,2025-12-15,68,10,9,3
