id_venta,fecha_hora,id_cliente,id_sucursal,id_canal,id_metodo_pago,monto_subtotal,monto_descuento,monto_total,numero_factura
11122,2024-03-26 10:48:11,2948,8,1,4,21026.85,0.00,21026.85,F-00011122
11123,2024-08-27 21:55:17,4056,7,1,2,6177.47,0.00,6177.47,F-00011123
11124,2023-01-02 16:43:31,2986,10,2,1,51396.30,0.00,51396.30,F-00011124
11125,2023-02-19 13:47:36,2299,4,1,1,35275.60,0.00,35275.60,F-00011125
11126,2024-06-09 12:11:48,124,12,1,4,23079.62,0.00,23079.62,F-00011126
11127,2024-03-08 15:35:52,1522,7,1,2,156199.76,0.00,156199.76,F-00011127
11128,2025-12-23 10:10:17,845,5,1,2,43812.58,0.00,43812.58,F-00011128
11129,2024-04-04 17:10:37,,13,1,3,159413.42,937.77,158475.65,F-00011129
11130,2024-06-03 17:41:53,,14,1,2,154228.63,20777.36,133451.27,F-00011130
11131,2023-02-01 16:47:38,2048,4,1,1,193187.06,0.00,193187.06,F-00011131
11132,2024-01-22 15:18:21,2095,1,1,2,109047.55,0.00,109047.55,F-00011132
11133,2025-09-16 21:28:15,2581,15,3,1,89216.95,18275.82,70941.13,F-00011133
11134,2024-12-10 15:59:50,493,5,1,2,201253.28,2252.52,199000.76,F-00011134
11135,2023-01-08 21:26:14,4870,10,1,1,311809.60,0.00,311809.60,F-00011135
11136,2024-03-11 12:26:20,3728,11,1,1,44617.85,0.00,44617.85,F-00011136
11137,2024-04-08 21:37:24,3978,14,2,1,29195.05,0.00,29195.05,F-00011137
11138,2024-09-21 17:23:18,,7,1,1,16203.15,0.00,16203.15,F-00011138
11139,2023-08-24 11:23:08,4288,10,2,3,42641.35,0.00,42641.35,F-00011139
11140,2025-02-20 05:28:06,3864,10,1,3,143879.35,0.00,143879.35,F-00011140
11141,2025-03-23 20:36:37,2621,14,3,2,131112.41,0.00,131112.41,F-00011141
11142,2023-04-03 17:56:19,4633,9,1,1,21433.24,0.00,21433.24,F-00011142
11143,2024-01-18 09:22:14,29,11,2,3,42860.64,0.00,42860.64,F-00011143
11144,2025-03-08 18:47:20,2797,4,1,2,51448.17,0.00,51448.17,F-00011144
11145,2023-05-26 21:40:43,,3,3,2,89022.10,0.00,89022.10,F-00011145
11146,2025-12-10 09:45:38,3967,12,3,3,130178.39,0.00,130178.39,F-00011146
11147,2023-03-19 23:57:41,,9,1,2,215821.63,0.00,215821.63,F-00011147
11148,2025-07-18 09:33:41,3563,5,1,2,37289.98,0.00,37289.98,F-00011148
11149,2024-07-03 07:04:17,606,3,1,2,288736.76,0.00,288736.76,F-00011149
11150,2023-07-24 16:10:31,2891,12,1,3,133113.33,0.00,133113.33,F-00011150
11151,2024-01-18 07:36:05,2254,13,3,1,9516.56,0.00,9516.56,F-00011151
11152,2025-07-26 12:31:19,4750,5,2,2,95482.09,0.00,95482.09,F-00011152
11153,2025-02-18 14:55:50,2309,5,1,2,55057.40,0.00,55057.40,F-00011153
11154,2025-02-01 10:43:30,3652,7,1,1,29948.09,0.00,29948.09,F-00011154
11155,2024-06-17 21:21:01,4641,9,1,3,174812.17,0.00,174812.17,F-00011155
11156,2023-04-13 08:22:40,,12,1,1,115778.12,0.00,115778.12,F-00011156
11157,2025-09-30 10:13:25,2482,7,2,3,114168.29,1486.93,112681.36,F-00011157
11158,2023-12-23 12:05:06,732,7,1,1,38594.97,0.00,38594.97,F-00011158
11159,2024-09-17 07:31:52,4101,12,3,2,3786.59,0.00,3786.59,F-00011159
11160,2025-09-05 15:53:25,411,10,1,1,102986.37,0.00,102986.37,F-00011160
11161,2025-07-27 15:25:12,512,10,1,3,23452.60,0.00,23452.60,F-00011161
11162,2025-02-16 19:31:10,2635,7,1,5,109323.86,0.00,109323.86,F-00011162
11163,2024-09-16 12:55:07,3216,9,2,3,164734.43,0.00,164734.43,F-00011163
11164,2024-04-24 17:53:29,4248,15,2,1,91048.22,0.00,91048.22,F-00011164
11165,2024-11-17 18:57:51,2336,2,1,2,39275.14,0.00,39275.14,F-00011165
11166,2025-03-13 13:57:37,4946,5,1,2,184524.46,0.00,184524.46,F-00011166
11167,2024-10-05 12:16:26,2836,13,1,2,48011.13,0.00,48011.13,F-00011167
11168,2023-09-13 04:43:03,3313,2,1,1,67684.32,0.00,67684.32,F-00011168
11169,2025-06-01 07:28:06,10,1,1,1,36137.44,0.00,36137.44,F-00011169
11170,2023-06-26 22:23:33,,11,1,2,25570.63,0.00,25570.63,F-00011170
11171,2025-09-27 15:57:49,317,11,1,2,118612.92,0.00,118612.92,F-00011171
11172,2024-04-15 20:38:04,4249,12,1,3,270593.25,0.00,270593.25,F-00011172
11173,2024-12-15 11:07:39,616,9,1,2,109407.99,0.00,109407.99,F-00011173
11174,2023-10-01 15:42:03,,11,1,2,37371.81,0.00,37371.81,F-00011174
11175,2024-05-28 12:25:14,2618,7,3,2,8769.06,0.00,8769.06,F-00011175
11176,2025-05-04 19:56:58,3874,4,1,2,107528.94,0.00,107528.94,F-00011176
11177,2023-12-13 12:51:22,4970,2,1,2,17340.54,0.00,17340.54,F-00011177
11178,2023-08-12 16:42:17,2095,6,1,3,47001.60,0.00,47001.60,F-00011178
11179,2024-02-19 12:36:25,1407,2,1,1,95699.16,0.00,95699.16,F-00011179
11180,2024-06-28 16:30:33,984,2,1,2,107840.77,0.00,107840.77,F-00011180
11181,2025-05-03 09:15:23,1519,6,1,1,103845.71,995.14,102850.57,F-00011181
11182,2025-01-01 22:12:28,4256,1,1,3,134387.71,0.00,134387.71,F-00011182
11183,2025-12-02 20:29:15,,7,2,1,72680.12,0.00,72680.12,F-00011183
11184,2023-12-22 16:08:40,4339,11,1,1,99362.09,0.00,99362.09,F-00011184
11185,2024-11-03 13:42:48,1350,14,1,2,19814.84,0.00,19814.84,F-00011185
11186,2025-05-10 10:37:27,2171,2,1,4,126376.17,0.00,126376.17,F-00011186
11187,2023-10-11 12:59:48,1182,12,1,2,10905.93,0.00,10905.93,F-00011187
11188,2024-12-20 21:28:03,4844,15,1,5,66713.55,0.00,66713.55,F-00011188
11189,2025-05-05 05:24:36,3679,2,1,3,104358.64,0.00,104358.64,F-00011189
11190,2025-06-20 08:09:40,2678,11,1,3,45820.37,0.00,45820.37,F-00011190
11191,2024-06-15 11:06:24,,14,3,4,91443.91,0.00,91443.91,F-00011191
11192,2025-09-24 20:29:47,4683,7,2,2,46601.68,0.00,46601.68,F-00011192
11193,2025-12-30 13:14:17,3189,11,1,3,96433.85,0.00,96433.85,F-00011193
11194,2023-12-05 12:24:29,3576,10,2,2,108203.62,0.00,108203.62,F-00011194
11195,2023-08-15 21:07:25,3093,14,3,5,86303.27,0.00,86303.27,F-00011195
11196,2024-07-02 22:30:30,1576,3,2,1,176676.81,0.00,176676.81,F-00011196
11197,2025-12-20 11:28:58,4201,9,1,2,47750.38,0.00,47750.38,F-00011197
11198,2023-01-31 17:43:21,661,9,2,1,60470.04,0.00,60470.04,F-00011198
11199,2024-06-29 18:57:05,,4,2,2,82590.67,0.00,82590.67,F-00011199
11200,2024-12-13 15:44:38,150,15,1,2,72165.93,0.00,72165.93,F-00011200
11201,2023-02-22 10:53:29,4089,8,1,1,106802.06,9550.88,97251.18,F-00011201
11202,2023-07-19 12:32:33,1315,10,1,1,80480.59,0.00,80480.59,F-00011202
11203,2023-06-19 23:38:33,3016,11,1,2,62624.38,0.00,62624.38,F-00011203
11204,2025-07-04 01:11:42,,4,2,1,40018.82,0.00,40018.82,F-00011204
11205,2025-01-19 05:37:05,1767,3,1,2,97283.16,0.00,97283.16,F-00011205
11206,2023-01-02 09:50:49,4752,11,1,2,3905.00,0.00,3905.00,F-00011206
11207,2023-07-30 08:23:32,3359,7,1,1,90110.30,0.00,90110.30,F-00011207
11208,2023-03-14 09:13:32,4845,7,1,3,167063.29,0.00,167063.29,F-00011208
11209,2025-11-10 12:21:10,4719,14,1,3,7883.27,0.00,7883.27,F-00011209
11210,2023-07-27 19:52:30,,10,1,1,85087.60,0.00,85087.60,F-00011210
11211,2023-09-02 20:04:49,1994,3,1,3,41096.86,0.00,41096.86,F-00011211
11212,2024-11-14 14:24:49,1811,15,3,2,41484.41,582.71,40901.70,F-00011212
11213,2024-10-14 19:38:33,,15,1,2,238226.88,0.00,238226.88,F-00011213
11214,2023-11-26 15:11:56,3212,7,1,2,124594.56,0.00,124594.56,F-00011214
11215,2024-12-30 10:01:54,4156,10,1,2,28848.99,0.00,28848.99,F-00011215
11216,2024-03-30 13:21:25,3985,1,3,3,14608.57,0.00,14608.57,F-00011216
11217,2025-08-19 16:49:22,320,12,1,2,189605.95,0.00,189605.95,F-00011217
11218,2023-11-24 09:42:06,761,9,1,3,16127.36,0.00,16127.36,F-00011218
11219,2023-05-18 13:25:45,2997,15,1,3,6763.12,0.00,6763.12,F-00011219
11220,2024-10-06 13:59:04,777,2,1,3,156788.11,0.00,156788.11,F-00011220
11221,2023-10-08 22:46:03,1590,8,1,4,181867.30,0.00,181867.30,F-00011221
11222,2023-10-29 07:40:13,1930,8,3,1,95788.98,0.00,95788.98,F-00011222
11223,2023-07-26 13:11:32,1547,2,1,5,48833.94,3844.72,44989.22,F-00011223
11224,2023-08-22 14:07:38,3440,12,1,3,437519.07,0.00,437519.07,F-00011224
11225,2024-10-14 07:01:49,3999,1,1,1,60195.80,0.00,60195.80,F-00011225
11226,2024-05-10 13:32:21,4469,2,3,3,29492.06,0.00,29492.06,F-00011226
11227,2023-06-06 05:48:54,869,5,3,5,166489.54,0.00,166489.54,F-00011227
11228,2024-08-05 16:43:51,1586,11,1,3,77119.14,0.00,77119.14,F-00011228
11229,2024-11-25 09:57:21,1000,5,1,4,56571.40,0.00,56571.40,F-00011229
11230,2023-01-23 13:27:23,837,14,1,2,301190.76,0.00,301190.76,F-00011230
11231,2023-04-05 10:38:15,1352,3,1,1,236630.10,0.00,236630.10,F-00011231
11232,2025-01-31 11:59:44,1741,11,1,1,51437.22,0.00,51437.22,F-00011232
11233,2023-04-16 09:28:17,,10,2,1,65958.48,0.00,65958.48,F-00011233
11234,2025-03-26 11:50:30,1981,7,1,4,325856.59,0.00,325856.59,F-00011234
11235,2025-01-12 08:21:07,2575,7,1,2,130452.47,0.00,130452.47,F-00011235
11236,2025-08-23 13:34:28,4905,9,1,2,74985.78,0.00,74985.78,F-00011236
11237,2023-10-02 15:22:41,851,10,1,2,16558.51,0.00,16558.51,F-00011237
11238,2023-09-09 10:51:26,,10,2,3,87804.62,0.00,87804.62,F-00011238
11239,2023-12-30 20:22:29,2985,13,1,2,124073.46,0.00,124073.46,F-00011239
11240,2023-12-23 08:02:55,3045,4,2,4,112432.35,0.00,112432.35,F-00011240
11241,2025-12-23 08:01:01,4366,12,1,1,70865.49,0.00,70865.49,F-00011241
11242,2024-11-14 06:38:33,2055,2,1,2,224887.55,0.00,224887.55,F-00011242
11243,2024-08-14 09:31:22,4426,13,1,2,31212.71,0.00,31212.71,F-00011243
11244,2024-05-23 16:01:36,1839,12,2,2,18304.37,0.00,18304.37,F-00011244
11245,2024-11-12 20:27:11,768,1,3,1,158697.04,0.00,158697.04,F-00011245
11246,2023-07-13 14:27:38,3442,3,1,3,70774.49,0.00,70774.49,F-00011246
11247,2023-10-23 16:05:00,778,11,1,1,29191.08,0.00,29191.08,F-00011247
11248,2023-03-01 11:15:11,,11,2,1,91341.73,0.00,91341.73,F-00011248
11249,2024-05-16 16:08:26,4331,3,1,1,57891.10,0.00,57891.10,F-00011249
11250,2024-08-25 20:52:47,1618,8,1,4,104434.63,0.00,104434.63,F-00011250
11251,2024-06-25 15:42:19,3464,5,1,4,56635.76,0.00,56635.76,F-00011251
11252,2025-03-06 18:11:38,4825,2,1,4,157250.83,1156.33,156094.50,F-00011252
11253,2025-04-13 09:20:44,3926,12,2,2,21691.93,0.00,21691.93,F-00011253
11254,2025-06-21 06:54:48,4959,2,1,1,99216.92,0.00,99216.92,F-00011254
11255,2025-01-06 15:31:59,4709,7,3,3,148063.74,0.00,148063.74,F-00011255
11256,2025-10-01 17:05:43,2775,8,3,1,95004.91,0.00,95004.91,F-00011256
11257,2024-07-17 10:27:22,,10,1,1,16699.82,0.00,16699.82,F-00011257
11258,2023-03-22 09:57:55,3148,5,3,2,52214.07,0.00,52214.07,F-00011258
11259,2024-01-02 17:25:18,3524,6,1,1,158937.82,0.00,158937.82,F-00011259
11260,2023-07-02 08:18:26,,10,2,2,231139.36,826.71,230312.65,F-00011260
11261,2024-10-15 13:41:04,3076,2,1,2,187575.68,0.00,187575.68,F-00011261
11262,2024-03-08 13:03:58,1800,6,1,5,38657.68,0.00,38657.68,F-00011262
11263,2024-12-19 18:41:54,40,2,1,1,141269.44,0.00,141269.44,F-00011263
11264,2024-06-12 16:18:46,2296,12,1,3,142660.42,0.00,142660.42,F-00011264
11265,2023-09-24 12:51:24,3741,7,3,1,41021.75,0.00,41021.75,F-00011265
11266,2023-02-12 12:22:42,1122,6,1,2,155861.06,0.00,155861.06,F-00011266
11267,2023-05-21 19:16:31,2520,12,1,2,93987.96,0.00,93987.96,F-00011267
11268,2024-07-30 21:48:33,2491,8,1,4,18996.80,0.00,18996.80,F-00011268
11269,2023-05-04 08:20:11,138,14,1,2,48187.30,0.00,48187.30,F-00011269
11270,2025-07-31 00:43:34,3727,15,2,1,126763.38,0.00,126763.38,F-00011270
11271,2024-07-21 15:50:54,2451,10,2,1,115741.29,0.00,115741.29,F-00011271
11272,2024-08-31 06:01:38,,1,1,1,24641.56,0.00,24641.56,F-00011272
11273,2023-08-27 18:26:49,3241,12,1,3,45575.40,0.00,45575.40,F-00011273
11274,2025-03-19 21:08:11,1044,6,3,3,189978.99,0.00,189978.99,F-00011274
11275,2023-09-23 10:57:58,4897,3,1,3,51716.68,0.00,51716.68,F-00011275
11276,2024-02-17 16:42:22,3276,3,1,2,55796.14,0.00,55796.14,F-00011276
11277,2024-12-26 09:19:48,2164,12,1,1,53766.35,0.00,53766.35,F-00011277
11278,2023-12-21 13:30:07,3678,6,2,3,159538.55,0.00,159538.55,F-00011278
11279,2023-09-16 09:11:20,,6,2,1,42396.78,0.00,42396.78,F-00011279
11280,2023-03-07 15:02:24,676,6,1,1,262597.73,0.00,262597.73,F-00011280
11281,2023-04-03 09:04:33,4461,14,3,4,69350.13,0.00,69350.13,F-00011281
11282,2024-08-21 14:57:33,1490,7,1,3,31088.48,0.00,31088.48,F-00011282
11283,2025-01-05 11:33:54,65,2,1,1,13098.79,0.00,13098.79,F-00011283
11284,2024-06-03 14:55:40,,8,2,3,96970.82,0.00,96970.82,F-00011284
11285,2024-08-27 07:25:18,2380,5,1,3,104010.15,0.00,104010.15,F-00011285
11286,2024-01-01 12:01:51,1724,8,2,1,34037.59,0.00,34037.59,F-00011286
11287,2024-08-12 20:52:41,203,1,1,1,7789.16,0.00,7789.16,F-00011287
11288,2025-04-06 12:40:49,4514,8,1,3,16290.57,0.00,16290.57,F-00011288
11289,2024-10-31 11:12:49,2712,15,1,2,204103.72,0.00,204103.72,F-00011289
11290,2024-06-10 13:08:32,,5,1,1,53708.67,0.00,53708.67,F-00011290
11291,2024-11-07 15:20:11,,9,3,2,243595.58,4720.80,238874.78,F-00011291
11292,2023-09-04 18:19:45,4285,8,1,2,26571.51,0.00,26571.51,F-00011292
11293,2024-06-07 09:45:54,934,15,1,3,30221.27,0.00,30221.27,F-00011293
11294,2024-05-25 14:23:33,1312,12,1,3,197398.40,8773.92,188624.48,F-00011294
11295,2024-06-05 00:36:45,1777,5,2,2,96315.24,0.00,96315.24,F-00011295
11296,2024-04-02 18:38:15,162,8,3,1,30970.04,0.00,30970.04,F-00011296
11297,2023-05-20 18:11:07,3680,11,1,3,85784.49,0.00,85784.49,F-00011297
11298,2025-10-16 18:33:11,3125,3,1,1,116382.53,0.00,116382.53,F-00011298
11299,2024-01-10 19:52:04,,3,1,1,26634.66,0.00,26634.66,F-00011299
11300,2025-12-16 17:42:44,3147,15,2,1,42274.16,0.00,42274.16,F-00011300
11301,2023-10-10 11:08:15,4414,9,1,3,58835.23,0.00,58835.23,F-00011301
11302,2023-08-13 16:22:13,,4,1,3,46184.88,0.00,46184.88,F-00011302
11303,2025-04-12 15:40:07,719,12,1,2,139735.18,0.00,139735.18,F-00011303
11304,2024-04-10 19:51:17,3520,9,1,4,118900.52,0.00,118900.52,F-00011304
11305,2024-04-08 16:13:28,2510,11,1,4,230424.13,0.00,230424.13,F-00011305
11306,2023-10-15 21:53:43,2480,11,1,3,57207.58,0.00,57207.58,F-00011306
11307,2024-01-05 18:12:24,4589,12,3,3,19434.10,0.00,19434.10,F-00011307
11308,2023-06-14 19:37:20,2117,5,1,2,143244.47,0.00,143244.47,F-00011308
11309,2025-02-05 17:47:25,2327,9,1,2,20198.84,0.00,20198.84,F-00011309
11310,2025-10-12 17:45:18,2860,3,1,1,119521.34,0.00,119521.34,F-00011310
11311,2025-03-19 07:37:52,899,15,1,3,79360.17,0.00,79360.17,F-00011311
11312,2023-02-19 14:14:55,,8,3,2,110398.84,11463.50,98935.34,F-00011312
11313,2024-05-11 13:13:16,2542,8,1,1,166937.62,0.00,166937.62,F-00011313
11314,2024-08-13 07:18:21,3583,4,1,5,19244.49,0.00,19244.49,F-00011314
11315,2024-07-13 09:35:52,4821,1,1,1,47027.10,0.00,47027.10,F-00011315
11316,2023-12-18 17:21:59,4025,14,1,1,19453.68,0.00,19453.68,F-00011316
11317,2025-10-21 12:58:30,356,12,1,5,190484.98,0.00,190484.98,F-00011317
11318,2024-10-23 13:41:28,2127,1,1,2,134532.97,0.00,134532.97,F-00011318
11319,2023-12-11 15:11:45,1481,11,1,1,91217.15,4281.24,86935.91,F-00011319
11320,2024-06-20 16:48:56,3873,4,1,3,138368.68,0.00,138368.68,F-00011320
11321,2023-02-10 09:13:10,154,12,1,3,120208.94,0.00,120208.94,F-00011321
11322,2023-04-14 09:00:04,2591,12,1,1,204368.38,8716.37,195652.01,F-00011322
11323,2023-09-20 14:03:23,1404,14,3,3,65497.98,0.00,65497.98,F-00011323
11324,2025-02-11 16:34:51,99,14,2,1,189654.42,0.00,189654.42,F-00011324
11325,2025-05-08 10:08:22,1238,4,1,4,219861.83,0.00,219861.83,F-00011325
11326,2024-08-23 14:04:00,,7,3,1,66644.44,0.00,66644.44,F-00011326
11327,2025-05-19 19:56:12,1167,15,1,4,16537.29,0.00,16537.29,F-00011327
11328,2023-05-20 19:37:30,4871,13,1,1,49169.08,0.00,49169.08,F-00011328
11329,2025-04-17 19:43:28,1441,13,1,3,114761.59,0.00,114761.59,F-00011329
11330,2023-04-18 13:26:25,2897,2,1,1,120444.50,0.00,120444.50,F-00011330
11331,2025-02-12 17:33:32,644,1,1,1,189914.20,0.00,189914.20,F-00011331
11332,2025-02-03 09:23:56,2558,14,1,3,151408.09,0.00,151408.09,F-00011332
11333,2024-04-14 15:17:29,2228,14,1,4,52835.09,0.00,52835.09,F-00011333
11334,2023-07-12 19:06:00,3907,11,1,2,118264.36,0.00,118264.36,F-00011334
11335,2024-01-24 17:06:19,295,8,1,3,174291.71,1073.12,173218.59,F-00011335
11336,2023-12-26 20:11:44,2280,12,3,1,141549.75,0.00,141549.75,F-00011336
11337,2024-07-26 13:25:50,3062,14,1,2,280515.07,5784.37,274730.70,F-00011337
11338,2023-05-23 19:07:27,,8,1,3,48181.41,0.00,48181.41,F-00011338
11339,2024-06-29 22:50:01,165,4,1,1,176019.54,0.00,176019.54,F-00011339
11340,2025-08-11 10:47:37,4291,7,1,3,39933.60,0.00,39933.60,F-00011340
11341,2023-08-14 18:52:16,3522,10,1,1,122532.68,6172.83,116359.85,F-00011341
11342,2025-09-09 19:18:00,4251,7,1,4,54551.64,0.00,54551.64,F-00011342
11343,2023-09-04 16:21:32,1877,5,1,5,183463.91,0.00,183463.91,F-00011343
11344,2025-03-06 10:17:37,429,2,2,4,74616.57,0.00,74616.57,F-00011344
11345,2024-07-15 10:59:22,1559,1,1,1,63677.28,0.00,63677.28,F-00011345
11346,2023-04-10 09:14:35,,12,2,3,41834.32,0.00,41834.32,F-00011346
11347,2023-08-31 13:58:54,2977,14,1,5,129951.28,0.00,129951.28,F-00011347
11348,2024-08-22 20:50:58,2412,12,1,3,117263.89,0.00,117263.89,F-00011348
11349,2024-07-20 19:35:37,3141,1,1,1,182915.32,0.00,182915.32,F-00011349
11350,2024-05-09 20:26:12,,11,2,2,61438.89,3747.00,57691.89,F-00011350
11351,2023-12-20 15:42:11,317,10,1,1,64307.94,0.00,64307.94,F-00011351
11352,2025-11-28 18:24:56,3809,2,2,3,57305.67,0.00,57305.67,F-00011352
11353,2025-02-08 12:01:34,4491,5,1,3,76789.61,0.00,76789.61,F-00011353
11354,2025-08-01 18:50:52,1385,14,1,1,60596.68,0.00,60596.68,F-00011354
11355,2024-01-03 10:41:46,4302,10,1,4,225380.20,4263.80,221116.40,F-00011355
11356,2024-01-25 16:30:19,488,11,1,2,156718.14,0.00,156718.14,F-00011356
11357,2025-09-28 12:12:26,2949,2,1,2,28276.68,0.00,28276.68,F-00011357
11358,2023-05-05 07:50:45,3046,1,3,1,105095.52,0.00,105095.52,F-00011358
11359,2023-01-26 12:10:53,3698,13,1,2,136337.42,0.00,136337.42,F-00011359
11360,2024-08-07 08:52:51,2594,9,1,3,59277.95,0.00,59277.95,F-00011360
11361,2023-09-13 11:35:33,2160,7,1,2,22937.39,0.00,22937.39,F-00011361
11362,2024-05-31 11:45:51,262,13,1,3,69538.78,0.00,69538.78,F-00011362
11363,2023-09-21 19:36:57,498,11,2,2,108127.88,0.00,108127.88,F-00011363
11364,2023-09-06 16:10:29,4228,3,1,3,42149.52,0.00,42149.52,F-00011364
11365,2023-12-29 16:22:44,,2,1,5,83928.12,0.00,83928.12,F-00011365
11366,2023-06-21 15:02:45,257,14,1,4,3999.00,0.00,3999.00,F-00011366
11367,2023-10-30 07:32:15,4648,10,1,3,112736.21,1186.25,111549.96,F-00011367
11368,2025-10-19 19:48:08,2247,15,1,4,15354.78,0.00,15354.78,F-00011368
11369,2023-08-10 18:21:15,4198,13,1,2,4403.33,0.00,4403.33,F-00011369
11370,2023-10-28 15:03:10,1717,2,1,5,44732.54,0.00,44732.54,F-00011370
11371,2023-09-18 20:28:10,2470,6,2,4,6135.30,0.00,6135.30,F-00011371
11372,2023-07-10 11:56:15,4945,8,1,1,35539.92,0.00,35539.92,F-00011372
11373,2024-07-12 09:39:43,,3,1,3,23204.01,0.00,23204.01,F-00011373
11374,2023-09-28 12:35:29,,1,1,2,36126.30,0.00,36126.30,F-00011374
11375,2023-11-05 16:34:48,1563,5,1,3,265555.27,0.00,265555.27,F-00011375
11376,2025-03-10 18:55:01,2427,1,1,2,57050.44,0.00,57050.44,F-00011376
11377,2024-04-10 11:51:01,3113,13,1,2,196204.42,0.00,196204.42,F-00011377
11378,2023-05-21 00:24:19,2533,12,3,2,164231.65,0.00,164231.65,F-00011378
11379,2024-01-01 17:21:32,294,9,1,3,22458.71,0.00,22458.71,F-00011379
11380,2025-11-12 05:33:49,1517,4,1,2,292469.64,0.00,292469.64,F-00011380
11381,2025-10-04 15:28:11,,3,3,3,83006.84,0.00,83006.84,F-00011381
11382,2025-04-22 19:12:46,4507,2,2,3,111671.62,0.00,111671.62,F-00011382
11383,2024-02-23 12:05:10,3591,4,2,2,54642.30,0.00,54642.30,F-00011383
11384,2023-10-09 12:26:24,3318,14,1,3,31302.46,0.00,31302.46,F-00011384
11385,2023-10-14 15:30:12,2939,10,1,1,276705.38,300.15,276405.23,F-00011385
11386,2025-11-11 16:44:58,1011,4,2,5,50801.91,0.00,50801.91,F-00011386
11387,2025-10-06 17:36:16,2927,2,1,3,64729.01,0.00,64729.01,F-00011387
11388,2023-03-27 10:43:41,,12,1,2,161286.38,30187.90,131098.48,F-00011388
11389,2023-11-30 16:39:15,244,6,1,2,120933.69,6941.60,113992.09,F-00011389
11390,2023-12-07 20:50:14,3811,15,1,1,52573.09,0.00,52573.09,F-00011390
11391,2025-07-31 06:43:55,2779,9,1,2,41915.59,0.00,41915.59,F-00011391
11392,2025-08-19 14:48:54,3944,15,1,1,17750.35,0.00,17750.35,F-00011392
11393,2025-11-12 12:42:17,2773,13,3,1,148466.87,0.00,148466.87,F-00011393
11394,2025-04-01 15:14:24,3708,1,1,2,93571.41,0.00,93571.41,F-00011394
11395,2025-01-24 21:18:29,3351,13,1,1,72407.48,0.00,72407.48,F-00011395
11396,2024-09-04 07:29:23,4162,12,1,2,96832.60,0.00,96832.60,F-00011396
11397,2024-11-25 16:28:06,3099,1,2,2,127482.08,0.00,127482.08,F-00011397
11398,2023-04-26 07:37:08,752,5,1,2,80477.45,0.00,80477.45,F-00011398
11399,2024-12-28 17:05:03,258,4,1,3,90525.89,0.00,90525.89,F-00011399
11400,2025-10-25 11:36:52,1515,11,3,3,105868.77,0.00,105868.77,F-00011400
11401,2025-05-19 23:40:59,2132,5,1,2,151535.88,0.00,151535.88,F-00011401
11402,2024-03-15 15:41:35,3874,13,1,1,156692.05,0.00,156692.05,F-00011402
11403,2023-06-03 16:30:30,,11,3,1,130116.45,1718.38,128398.07,F-00011403
11404,2024-09-02 15:27:54,,3,1,2,31127.25,0.00,31127.25,F-00011404
11405,2023-03-30 10:39:24,4678,9,2,4,119501.62,0.00,119501.62,F-00011405
11406,2024-03-31 20:45:31,652,10,2,2,28247.85,0.00,28247.85,F-00011406
11407,2024-12-14 11:42:51,2936,7,3,1,54232.71,0.00,54232.71,F-00011407
11408,2023-10-25 11:43:50,4978,3,2,1,191127.46,0.00,191127.46,F-00011408
11409,2024-07-18 15:48:43,546,10,1,3,150794.22,0.00,150794.22,F-00011409
11410,2025-10-21 17:29:20,3275,12,1,1,13532.58,0.00,13532.58,F-00011410
11411,2023-05-24 12:31:24,4436,9,1,2,189289.08,0.00,189289.08,F-00011411
11412,2024-07-27 18:43:25,1706,12,1,2,202183.59,0.00,202183.59,F-00011412
11413,2025-07-29 08:12:03,2612,2,1,1,65293.86,0.00,65293.86,F-00011413
11414,2023-11-22 10:03:26,,7,1,2,27294.93,2580.78,24714.15,F-00011414
11415,2024-10-24 22:55:50,,6,1,2,290776.68,0.00,290776.68,F-00011415
11416,2023-07-13 13:32:21,,11,1,4,86411.70,0.00,86411.70,F-00011416
11417,2024-11-19 14:07:02,2035,4,2,3,31817.14,0.00,31817.14,F-00011417
11418,2024-03-20 18:32:48,438,6,1,4,241710.48,0.00,241710.48,F-00011418
11419,2023-06-15 08:49:23,2331,14,3,4,100532.59,0.00,100532.59,F-00011419
11420,2024-02-26 12:08:23,3060,11,1,5,205051.95,0.00,205051.95,F-00011420
11421,2023-07-06 13:08:12,555,12,1,2,197393.34,0.00,197393.34,F-00011421
11422,2025-09-29 12:09:20,1174,6,1,3,193104.17,0.00,193104.17,F-00011422
11423,2025-11-01 08:43:21,2711,12,1,2,83182.86,0.00,83182.86,F-00011423
11424,2025-10-22 11:22:42,3502,9,3,1,185912.72,0.00,185912.72,F-00011424
11425,2024-11-16 19:18:58,1564,1,1,4,74014.42,0.00,74014.42,F-00011425
11426,2023-06-06 22:55:00,165,14,1,3,8026.98,1204.05,6822.93,F-00011426
11427,2023-10-10 14:55:16,296,10,1,2,133048.69,0.00,133048.69,F-00011427
11428,2025-09-05 17:33:16,2812,4,1,5,132350.67,0.00,132350.67,F-00011428
11429,2024-01-30 15:04:01,1435,9,2,4,148343.48,0.00,148343.48,F-00011429
11430,2023-11-08 11:02:51,4921,7,1,4,56013.89,0.00,56013.89,F-00011430
11431,2023-12-18 18:13:26,3466,3,1,2,156235.09,0.00,156235.09,F-00011431
11432,2024-11-02 12:32:54,2601,2,2,3,26040.79,0.00,26040.79,F-00011432
11433,2023-05-06 12:26:25,4703,2,1,3,7133.14,0.00,7133.14,F-00011433
